,Date,Value_interest,Value_inflation,Value_gdp,Value_unemployment,Value_cci,Open_sp500,High_sp500,Low_sp500,Close_sp500,Volume_sp500,Open_nasdaq,High_nasdaq,Low_nasdaq,Close_nasdaq,Volume_nasdaq,Open_dow_jones,High_dow_jones,Low_dow_jones,Close_dow_jones,Volume_dow_jones,Open_tech_sector,High_tech_sector,Low_tech_sector,Close_tech_sector,Volume_tech_sector
85,1999-04-30,5.36,165.9,9526.21,4.3,104.6,1342.8299560546875,1351.8299560546875,1314.5799560546875,1335.1800537109375,936500000.0,2565.8701171875,2578.06005859375,2488.39990234375,2542.860107421875,994460000.0,10876.9501953125,10961.7099609375,10654.73046875,10789.0400390625,122040000.0,37.75,37.75,35.9375,36.8125,760000.0
87,1999-05-03,5.38,166.0,9526.21,4.2,106.8,1335.1800537109375,1354.6300048828125,1329.010009765625,1354.6300048828125,811400000.0,2546.330078125,2549.10009765625,2512.3701171875,2535.580078125,866010000.0,10789.0400390625,11014.6904296875,10756.1103515625,11014.6904296875,94430000.0,37.0,37.25,36.59375,37.125,201600.0
88,1999-05-04,5.42,166.0,9526.21,4.2,106.8,1354.6300048828125,1354.6400146484375,1330.6400146484375,1332.0,933100000.0,2535.81005859375,2557.2099609375,2482.489990234375,2485.1201171875,921730000.0,11014.6904296875,11035.3095703125,10868.3603515625,10886.1103515625,105900000.0,36.96875,37.4375,36.3125,36.5625,1434900.0
89,1999-05-05,5.4,166.0,9526.21,4.2,106.8,1332.0,1347.3199462890625,1317.43994140625,1347.31005859375,913500000.0,2498.14990234375,2534.449951171875,2430.64990234375,2534.449951171875,1038730000.0,10883.5400390625,10955.41015625,10775.8603515625,10955.41015625,110840000.0,36.75,37.3125,35.75,37.3125,443100.0
90,1999-05-06,5.52,166.0,9526.21,4.2,106.8,1347.31005859375,1348.3599853515625,1322.56005859375,1332.050048828125,875400000.0,2532.409912109375,2546.360107421875,2464.570068359375,2472.280029296875,909640000.0,10949.73046875,10980.0400390625,10852.3203125,10946.8203125,118310000.0,37.0,37.59375,36.25,36.375,343400.0
91,1999-05-07,5.54,166.0,9526.21,4.2,106.8,1332.050048828125,1345.989990234375,1332.050048828125,1345.0,814900000.0,2499.530029296875,2507.719970703125,2462.27001953125,2503.6201171875,867050000.0,10947.1103515625,11033.8798828125,10933.650390625,11031.58984375,91890000.0,36.9375,37.1875,36.28125,37.0,369700.0
92,1999-05-10,5.54,166.0,9526.21,4.2,106.8,1345.0,1352.010009765625,1334.0,1340.300048828125,773300000.0,2516.840087890625,2536.110107421875,2500.739990234375,2526.389892578125,831130000.0,11029.1396484375,11100.599609375,10951.98046875,11007.25,91670000.0,37.375,37.75,37.0625,37.3125,243200.0
93,1999-05-11,5.59,166.0,9526.21,4.2,106.8,1340.300048828125,1360.0,1340.300048828125,1355.6099853515625,836100000.0,2553.02001953125,2574.3701171875,2542.419921875,2566.679931640625,954690000.0,11001.23046875,11102.3203125,10970.58984375,11026.150390625,95280000.0,37.53125,38.25,37.53125,37.875,465600.0
94,1999-05-12,5.51,166.0,9526.21,4.2,106.8,1355.6099853515625,1367.3599853515625,1333.0999755859375,1364.0,825500000.0,2584.570068359375,2610.330078125,2548.239990234375,2606.5400390625,1032500000.0,11023.6103515625,11043.6103515625,10812.8095703125,11000.3701171875,93550000.0,38.46875,38.84375,37.5,38.625,294700.0
95,1999-05-13,5.41,166.0,9526.21,4.2,106.8,1364.0,1375.97998046875,1364.0,1367.56005859375,796900000.0,2621.739990234375,2632.739990234375,2581.75,2582.0,1069560000.0,10998.4296875,11130.669921875,10998.4296875,11107.1904296875,86560000.0,38.875,39.28125,38.46875,38.515625,615500.0
96,1999-05-14,5.62,166.0,9526.21,4.2,106.8,1367.56005859375,1367.56005859375,1332.6300048828125,1337.800048828125,727800000.0,2549.330078125,2558.590087890625,2519.530029296875,2527.860107421875,936350000.0,11105.900390625,11106.759765625,10870.080078125,10913.3203125,88150000.0,37.875,38.125,37.34375,37.5,407800.0
97,1999-05-17,5.66,166.0,9526.21,4.2,106.8,1337.800048828125,1339.949951171875,1321.18994140625,1339.489990234375,665500000.0,2517.260009765625,2561.85009765625,2494.510009765625,2561.840087890625,787680000.0,10910.5703125,10910.5703125,10745.7998046875,10853.4697265625,78880000.0,37.28125,38.1875,37.109375,38.03125,225600.0
98,1999-05-18,5.68,166.0,9526.21,4.2,106.8,1339.489990234375,1345.43994140625,1323.4599609375,1333.3199462890625,753400000.0,2569.590087890625,2576.429931640625,2543.320068359375,2558.360107421875,862100000.0,10849.7900390625,10930.75,10740.7998046875,10836.9501953125,95790000.0,38.4375,38.6875,38.0625,38.375,410100.0
99,1999-05-19,5.6,166.0,9526.21,4.2,106.8,1333.3199462890625,1344.22998046875,1327.050048828125,1344.22998046875,801100000.0,2568.43994140625,2577.929931640625,2540.3798828125,2577.39990234375,964350000.0,10836.669921875,10891.8095703125,10797.1298828125,10887.3896484375,83780000.0,38.5625,38.59375,37.953125,38.5,318700.0
100,1999-05-20,5.6,166.0,9526.21,4.2,106.8,1344.22998046875,1350.489990234375,1338.8299560546875,1338.8299560546875,752200000.0,2585.4599609375,2587.330078125,2542.22998046875,2542.22998046875,1004770000.0,10887.6796875,10946.080078125,10866.740234375,10866.740234375,77580000.0,38.71875,38.734375,38.0,38.0,276000.0
101,1999-05-21,5.52,166.0,9526.21,4.2,106.8,1338.8299560546875,1340.8800048828125,1326.18994140625,1330.2900390625,686600000.0,2551.419921875,2553.760009765625,2509.239990234375,2520.139892578125,889330000.0,10867.0400390625,10888.8603515625,10787.400390625,10829.2802734375,79810000.0,37.75,38.046875,37.46875,37.5625,275000.0
102,1999-05-24,5.5,166.0,9526.21,4.2,106.8,1330.2900390625,1333.02001953125,1303.530029296875,1306.6500244140625,754700000.0,2529.300048828125,2529.300048828125,2444.889892578125,2453.659912109375,919880000.0,10829.8701171875,10856.419921875,10626.650390625,10654.669921875,92340000.0,37.5625,37.75,36.640625,36.75,704800.0
103,1999-05-25,5.49,166.0,9526.21,4.2,106.8,1306.6500244140625,1317.52001953125,1284.3800048828125,1284.4000244140625,826700000.0,2454.6298828125,2466.169921875,2379.610107421875,2380.89990234375,1048510000.0,10651.73046875,10754.66015625,10530.2099609375,10531.08984375,89820000.0,37.0,37.25,35.921875,35.984375,356300.0
104,1999-05-26,5.55,166.0,9526.21,4.2,106.8,1284.4000244140625,1304.8499755859375,1278.4300537109375,1304.760009765625,870800000.0,2407.860107421875,2427.179931640625,2339.1201171875,2427.179931640625,1099420000.0,10530.8896484375,10721.330078125,10518.7001953125,10702.16015625,97200000.0,36.4375,36.75,35.375,36.734375,676900.0
105,1999-05-27,5.62,166.0,9526.21,4.2,106.8,1304.760009765625,1304.760009765625,1277.31005859375,1281.4100341796875,811400000.0,2421.10009765625,2440.080078125,2400.93994140625,2419.14990234375,834390000.0,10701.2802734375,10701.2802734375,10434.259765625,10466.9296875,98020000.0,36.734375,36.796875,36.03125,36.46875,380700.0
106,1999-05-28,5.64,166.0,9526.21,4.2,106.8,1281.4100341796875,1304.0,1281.4100341796875,1301.8399658203125,649960000.0,2427.830078125,2470.639892578125,2412.110107421875,2470.52001953125,681570000.0,10468.490234375,10589.5,10467.240234375,10559.740234375,72820000.0,36.46875,36.9375,36.15625,36.9375,132900.0
108,1999-06-01,5.78,166.0,9526.21,4.3,107.3,1301.8399658203125,1301.8399658203125,1281.43994140625,1294.260009765625,683800000.0,2467.510009765625,2470.530029296875,2411.969970703125,2412.030029296875,743680000.0,10561.009765625,10597.51953125,10409.1396484375,10596.259765625,84670000.0,36.984375,36.984375,36.0625,36.109375,318800.0
109,1999-06-02,5.8,166.0,9526.21,4.3,107.3,1294.260009765625,1297.0999755859375,1277.469970703125,1294.81005859375,728000000.0,2411.320068359375,2436.570068359375,2364.590087890625,2432.409912109375,895580000.0,10594.8896484375,10627.599609375,10464.5498046875,10577.8896484375,79170000.0,35.9375,36.6875,35.46875,36.5,323000.0
110,1999-06-03,5.8,166.0,9526.21,4.3,107.3,1294.81005859375,1304.1500244140625,1294.199951171875,1299.5400390625,719600000.0,2440.75,2444.0400390625,2402.2900390625,2403.320068359375,819310000.0,10577.259765625,10667.1796875,10577.259765625,10663.6904296875,71280000.0,36.46875,36.8125,36.203125,36.25,456100.0
111,1999-06-04,5.82,166.0,9526.21,4.3,107.3,1299.5400390625,1327.75,1299.5400390625,1327.75,694500000.0,2419.4599609375,2478.340087890625,2419.4599609375,2478.340087890625,885690000.0,10661.7900390625,10799.83984375,10659.580078125,10799.83984375,87580000.0,36.25,37.4375,36.25,37.328125,250000.0
112,1999-06-07,5.81,166.0,9526.21,4.3,107.3,1327.75,1336.4200439453125,1325.8900146484375,1334.52001953125,664300000.0,2490.830078125,2528.050048828125,2478.340087890625,2524.2099609375,874770000.0,10799.2001953125,10917.2998046875,10782.740234375,10909.3798828125,84220000.0,37.609375,38.25,37.609375,38.0,501800.0
113,1999-06-08,5.83,166.0,9526.21,4.3,107.3,1334.52001953125,1334.52001953125,1312.8299560546875,1317.3299560546875,685900000.0,2526.110107421875,2534.47998046875,2472.050048828125,2474.56005859375,847720000.0,10908.1201171875,10909.0703125,10724.169921875,10765.6396484375,80040000.0,38.0,38.109375,37.015625,37.125,254200.0
114,1999-06-09,5.87,166.0,9526.21,4.3,107.3,1317.3299560546875,1326.010009765625,1314.72998046875,1318.6400146484375,662000000.0,2495.1201171875,2519.570068359375,2491.7099609375,2519.35009765625,841720000.0,10765.6396484375,10790.01953125,10672.5595703125,10690.2900390625,77250000.0,37.375,37.78125,37.21875,37.6875,281900.0
115,1999-06-10,5.92,166.0,9526.21,4.3,107.3,1318.6400146484375,1318.6400146484375,1293.280029296875,1302.8199462890625,716500000.0,2504.239990234375,2523.489990234375,2468.580078125,2484.6201171875,796410000.0,10690.2900390625,10690.2900390625,10526.2900390625,10621.26953125,86330000.0,37.3125,37.4375,36.828125,37.125,251400.0
116,1999-06-11,6.02,166.0,9526.21,4.3,107.3,1302.8199462890625,1311.969970703125,1287.8800048828125,1293.6400146484375,698200000.0,2495.590087890625,2506.18994140625,2442.8701171875,2447.8798828125,755120000.0,10618.23046875,10691.5595703125,10430.669921875,10490.509765625,77530000.0,37.25,37.484375,36.5,36.625,105400.0
117,1999-06-14,5.98,166.0,9526.21,4.3,107.3,1293.6400146484375,1301.989990234375,1292.199951171875,1294.0,669400000.0,2453.22998046875,2456.169921875,2397.1201171875,2398.31005859375,835470000.0,10490.830078125,10606.3896484375,10486.7099609375,10563.330078125,67040000.0,36.9375,36.9375,36.3125,36.453125,170600.0
118,1999-06-15,5.98,166.0,9526.21,4.3,107.3,1294.0,1310.760009765625,1294.0,1301.1600341796875,696600000.0,2403.469970703125,2434.52001953125,2397.39990234375,2414.669921875,837020000.0,10563.330078125,10682.0595703125,10562.0595703125,10594.990234375,73190000.0,36.375,37.09375,36.375,36.78125,415400.0
119,1999-06-16,5.94,166.0,9526.21,4.3,107.3,1301.1600341796875,1332.8299560546875,1301.1600341796875,1330.4100341796875,806800000.0,2465.010009765625,2517.85009765625,2414.659912109375,2517.830078125,1026530000.0,10598.5400390625,10800.4697265625,10598.2197265625,10784.9501953125,86490000.0,37.6875,38.46875,37.625,38.296875,359500.0
120,1999-06-17,5.79,166.0,9526.21,4.3,107.3,1330.4100341796875,1343.5400390625,1322.75,1339.9000244140625,700300000.0,2500.35009765625,2549.989990234375,2494.280029296875,2544.14990234375,892380000.0,10777.7197265625,10870.4404296875,10714.349609375,10841.6298828125,70150000.0,37.9375,38.84375,37.90625,38.71875,341100.0
121,1999-06-18,5.84,166.0,9526.21,4.3,107.3,1339.9000244140625,1344.47998046875,1333.52001953125,1342.8399658203125,914500000.0,2524.81005859375,2564.43994140625,2524.81005859375,2563.43994140625,978110000.0,10847.6396484375,10888.490234375,10811.5498046875,10855.5595703125,111100000.0,38.71875,39.0625,38.421875,39.0625,204900.0
122,1999-06-21,5.9,166.0,9526.21,4.3,107.3,1342.8399658203125,1349.06005859375,1337.6300048828125,1349.0,686600000.0,2578.199951171875,2630.280029296875,2563.43994140625,2630.280029296875,903880000.0,10854.75,10880.25,10755.830078125,10815.98046875,74690000.0,39.234375,40.078125,39.1875,40.046875,757000.0
123,1999-06-22,5.94,166.0,9526.21,4.3,107.3,1349.0,1351.1199951171875,1335.52001953125,1335.8800048828125,716500000.0,2618.340087890625,2642.360107421875,2580.260009765625,2580.260009765625,1002260000.0,10815.98046875,10815.98046875,10708.650390625,10721.6298828125,67370000.0,39.9375,40.1875,39.125,39.203125,526400.0
124,1999-06-23,6.0,166.0,9526.21,4.3,107.3,1335.8699951171875,1335.8800048828125,1322.550048828125,1333.06005859375,731800000.0,2569.39990234375,2598.1298828125,2557.4599609375,2598.1201171875,950570000.0,10721.6298828125,10725.1201171875,10616.83984375,10666.8603515625,68710000.0,39.0,39.515625,38.625,39.5,457700.0
125,1999-06-24,6.05,166.0,9526.21,4.3,107.3,1333.06005859375,1333.06005859375,1308.469970703125,1315.780029296875,690400000.0,2596.7099609375,2598.1298828125,2550.139892578125,2553.989990234375,911730000.0,10666.8603515625,10666.8603515625,10471.2001953125,10534.830078125,78750000.0,39.375,39.40625,38.484375,38.6875,266800.0
126,1999-06-25,6.02,166.0,9526.21,4.3,107.3,1315.780029296875,1329.1300048828125,1312.6400146484375,1315.31005859375,623460000.0,2573.0,2587.14990234375,2542.360107421875,2552.64990234375,767890000.0,10542.4296875,10650.400390625,10538.0,10552.5595703125,62020000.0,38.75,39.34375,38.5625,38.734375,273200.0
127,1999-06-28,5.96,166.0,9526.21,4.3,107.3,1315.31005859375,1333.6800537109375,1315.31005859375,1331.3499755859375,652910000.0,2568.469970703125,2602.449951171875,2554.949951171875,2602.43994140625,761900000.0,10555.8798828125,10692.509765625,10555.8798828125,10655.150390625,71640000.0,39.125,39.4375,38.890625,39.375,218500.0
128,1999-06-29,5.93,166.0,9526.21,4.3,107.3,1331.3499755859375,1351.510009765625,1328.4000244140625,1351.449951171875,820100000.0,2602.97998046875,2642.110107421875,2594.320068359375,2642.110107421875,952190000.0,10655.4599609375,10815.349609375,10633.9296875,10815.349609375,82390000.0,39.375,39.9375,39.375,39.875,107800.0
129,1999-06-30,5.81,166.0,9526.21,4.3,107.3,1351.449951171875,1372.9300537109375,1338.780029296875,1372.7099609375,1117000000.0,2639.7900390625,2696.8701171875,2621.06005859375,2686.1201171875,1328060000.0,10813.8896484375,11003.41015625,10731.4501953125,10970.7998046875,125380000.0,39.859375,40.625,39.453125,40.484375,315100.0
130,1999-07-01,5.85,166.7,9686.626,4.3,106.0,1372.7099609375,1382.800048828125,1360.800048828125,1380.9599609375,843400000.0,2692.9599609375,2711.760009765625,2658.260009765625,2706.179931640625,1093090000.0,10966.0498046875,11080.349609375,10903.6796875,11066.419921875,100670000.0,40.65625,41.125,40.09375,40.9375,473400.0
131,1999-07-02,5.82,166.7,9686.626,4.3,106.0,1380.9599609375,1391.219970703125,1379.5699462890625,1391.219970703125,613570000.0,2712.89990234375,2741.02001953125,2711.8798828125,2741.02001953125,850020000.0,11065.150390625,11139.5595703125,11058.8203125,11139.240234375,65820000.0,40.875,41.46875,40.875,41.46875,222000.0
133,1999-07-06,5.88,166.7,9686.626,4.3,106.0,1391.219970703125,1405.2900390625,1387.0799560546875,1388.1199951171875,722900000.0,2760.010009765625,2787.169921875,2733.6298828125,2736.780029296875,1135620000.0,11137.4697265625,11236.759765625,11104.099609375,11135.1201171875,78110000.0,41.6875,42.125,41.0625,41.234375,328000.0
134,1999-07-07,5.92,166.7,9686.626,4.3,106.0,1388.1199951171875,1395.8800048828125,1384.949951171875,1395.8599853515625,791200000.0,2742.330078125,2748.820068359375,2724.3701171875,2743.0400390625,1033750000.0,11135.1201171875,11187.3603515625,11080.349609375,11187.3603515625,81750000.0,40.875,41.8125,40.875,41.71875,555600.0
135,1999-07-08,5.85,166.7,9686.626,4.3,106.0,1395.8599853515625,1403.25,1386.68994140625,1394.4200439453125,830600000.0,2744.47998046875,2775.52001953125,2731.1201171875,2771.860107421875,1048380000.0,11182.6201171875,11211.1103515625,11092.0703125,11126.8896484375,97370000.0,41.5,42.484375,41.4375,42.28125,379200.0
136,1999-07-09,5.84,166.7,9686.626,4.3,106.0,1394.4200439453125,1403.280029296875,1394.4200439453125,1403.280029296875,701000000.0,2785.340087890625,2793.260009765625,2767.3701171875,2793.070068359375,927180000.0,11125.6298828125,11194.330078125,11124.0400390625,11193.7001953125,88430000.0,42.4375,42.734375,42.15625,42.734375,123700.0
137,1999-07-12,5.74,166.7,9686.626,4.3,106.0,1403.280029296875,1406.8199462890625,1394.699951171875,1399.0999755859375,685300000.0,2805.080078125,2812.35009765625,2774.77001953125,2790.43994140625,981370000.0,11193.3798828125,11230.740234375,11149.6904296875,11200.98046875,75300000.0,42.875,43.03125,42.375,42.796875,234400.0
138,1999-07-13,5.71,166.7,9686.626,4.3,106.0,1399.0999755859375,1399.0999755859375,1386.8399658203125,1393.56005859375,736000000.0,2768.820068359375,2782.25,2755.840087890625,2778.22998046875,995390000.0,11200.0302734375,11211.1103515625,11085.099609375,11175.01953125,80110000.0,42.5,42.6875,42.140625,42.609375,200100.0
139,1999-07-14,5.74,166.7,9686.626,4.3,106.0,1393.56005859375,1400.050048828125,1386.510009765625,1398.1700439453125,756100000.0,2796.6201171875,2818.139892578125,2771.2099609375,2818.1298828125,1071090000.0,11177.5498046875,11209.2099609375,11112.009765625,11148.099609375,72720000.0,42.9375,43.15625,42.40625,43.140625,301900.0
140,1999-07-15,5.72,166.7,9686.626,4.3,106.0,1398.1700439453125,1409.8399658203125,1398.1700439453125,1409.6199951171875,818800000.0,2828.610107421875,2840.030029296875,2813.52001953125,2839.3701171875,1119320000.0,11149.3701171875,11217.759765625,11149.3701171875,11186.41015625,83290000.0,43.4375,43.6875,43.03125,43.453125,386000.0
141,1999-07-16,5.68,166.7,9686.626,4.3,106.0,1409.6199951171875,1418.780029296875,1407.0699462890625,1418.780029296875,714100000.0,2851.52001953125,2871.89990234375,2839.3701171875,2864.47998046875,1052960000.0,11186.349609375,11213.330078125,11143.0400390625,11209.83984375,80450000.0,43.75,44.0,43.375,43.84375,100400.0
142,1999-07-19,5.66,166.7,9686.626,4.3,106.0,1418.780029296875,1420.3299560546875,1404.56005859375,1407.6500244140625,642330000.0,2874.610107421875,2874.919921875,2829.889892578125,2830.2900390625,945950000.0,11209.83984375,11252.26953125,11159.8203125,11187.6796875,79780000.0,43.90625,43.96875,43.25,43.3125,222700.0
143,1999-07-20,5.65,166.7,9686.626,4.3,106.0,1407.6500244140625,1407.6500244140625,1375.1500244140625,1377.0999755859375,754800000.0,2806.3701171875,2806.3701171875,2728.81005859375,2732.179931640625,1081290000.0,11188.0,11188.6298828125,10969.5400390625,10996.1298828125,88320000.0,43.109375,43.125,41.25,41.515625,808300.0
144,1999-07-21,5.66,166.7,9686.626,4.3,106.0,1377.0999755859375,1386.6600341796875,1372.6300048828125,1379.2900390625,785500000.0,2742.830078125,2769.60009765625,2728.3701171875,2761.77001953125,1019080000.0,10998.9404296875,11055.9697265625,10945.48046875,11002.7802734375,85190000.0,41.5,42.125,41.3125,41.875,397700.0
145,1999-07-22,5.78,166.7,9686.626,4.3,106.0,1379.2900390625,1379.2900390625,1353.97998046875,1360.969970703125,771700000.0,2749.050048828125,2749.050048828125,2679.35009765625,2684.43994140625,1038620000.0,11002.7802734375,11044.259765625,10880.25,10969.2197265625,84310000.0,41.875,41.875,40.390625,40.578125,517300.0
146,1999-07-23,5.84,166.7,9686.626,4.3,106.0,1360.969970703125,1367.4100341796875,1349.9100341796875,1356.93994140625,630580000.0,2700.860107421875,2708.8701171875,2668.429931640625,2692.39990234375,922040000.0,10969.2197265625,11006.580078125,10861.8896484375,10910.9599609375,64990000.0,40.8125,40.96875,40.296875,40.6875,401400.0
